,id,m1,m2,size,x0.25,x0.2,x0.15
24,25,0.3546099290780142,135.93617021276594,"(1040, 585)",0.14287590980529785,0.14395785331726074,0.1328740119934082
25,26,0.5192878338278932,111.08308605341246,"(1040, 585)",0.18648076057434082,0.18105411529541016,0.1652669906616211
26,27,0.5103448275862069,118.91724137931034,"(1040, 585)",0.15519380569458008,0.15616416931152344,0.14367413520812988
27,28,0.4542124542124542,117.39194139194139,"(1040, 585)",0.1694178581237793,0.14948678016662598,0.14086079597473145
28,29,0.5938461538461538,103.9076923076923,"(1040, 585)",0.1686248779296875,0.15668010711669922,0.14371991157531738
29,30,0.9432098765432099,77.61234567901235,"(1040, 585)",0.14418888092041016,0.14211773872375488,0.1314098834991455
30,31,0.6277372262773723,112.0985401459854,"(1040, 585)",0.1446239948272705,0.14382576942443848,0.13495182991027832
31,32,0.46441947565543074,127.45692883895131,"(1040, 585)",0.17044615745544434,0.17459702491760254,0.1589210033416748
32,33,0.5627705627705628,116.74025974025975,"(1040, 585)",0.14505910873413086,0.14381074905395508,0.13459300994873047
33,34,0.6298076923076923,119.10576923076923,"(1040, 585)",0.14182591438293457,0.14639496803283691,0.130950927734375
34,35,0.5109289617486339,99.80327868852459,"(1040, 585)",0.17676377296447754,0.1780710220336914,0.15096807479858398
35,36,0.45722713864306785,112.11799410029498,"(1040, 585)",0.1611950397491455,0.15754222869873047,0.14604592323303223
36,37,0.9468302658486708,68.95092024539878,"(1040, 585)",0.14885210990905762,0.1440279483795166,0.134490966796875
37,38,0.4,109.2523076923077,"(1040, 585)",0.17803120613098145,0.17388010025024414,0.15387511253356934
38,39,0.24019607843137256,130.29901960784315,"(1040, 585)",0.16686511039733887,0.15935111045837402,0.14505505561828613
39,40,0.1681159420289855,126.1159420289855,"(1040, 585)",0.2045598030090332,0.20076990127563477,0.17126178741455078
40,41,0.6949152542372882,97.83474576271186,"(1040, 585)",0.14383506774902344,0.14535880088806152,0.1377711296081543
41,42,0.7953216374269005,95.45614035087719,"(1040, 585)",0.15404510498046875,0.1510448455810547,0.13613224029541016
42,43,0.5631768953068592,111.03971119133574,"(1040, 585)",0.1480870246887207,0.14731979370117188,0.13540911674499512
43,44,0.8789954337899544,91.47260273972603,"(1040, 585)",0.15022587776184082,0.14979100227355957,0.14038395881652832
44,45,0.6691358024691358,96.82222222222222,"(1040, 585)",0.16011500358581543,0.15778827667236328,0.14735198020935059
45,46,0.3101449275362319,133.1623188405797,"(480, 270)",0.17867803573608398,0.17854690551757812,0.13704800605773926
46,47,0.7541899441340782,110.97765363128492,"(1040, 585)",0.13717198371887207,0.1308908462524414,0.13013696670532227
47,48,0.4897959183673469,120.89115646258503,"(1040, 585)",0.18323183059692383,0.1819000244140625,0.16335082054138184
48,49,0.44871794871794873,113.15705128205128,"(1040, 585)",0.15921998023986816,0.1575169563293457,0.14424586296081543
49,50,0.26973684210526316,128.6578947368421,"(1040, 585)",0.15921306610107422,0.13822412490844727,0.13141298294067383
50,51,0.9625779625779626,70.13097713097713,"(1040, 585)",0.1537642478942871,0.13884496688842773,0.13707613945007324
51,52,0.9501661129568106,82.71428571428571,"(1040, 585)",0.14164400100708008,0.1374809741973877,0.13218092918395996
52,53,0.5913978494623656,118.14516129032258,"(1040, 585)",0.14464902877807617,0.13477611541748047,0.13188695907592773
53,54,0.7704918032786885,98.84836065573771,"(1040, 585)",0.15451860427856445,0.13684892654418945,0.13508200645446777
54,55,0.58,117.14,"(1040, 585)",0.15239191055297852,0.14095115661621094,0.13111591339111328
55,56,0.8886010362694301,87.84196891191709,"(1040, 585)",0.15170836448669434,0.1400740146636963,0.13829612731933594
56,57,0.7849462365591398,92.30465949820788,"(1040, 585)",0.15268397331237793,0.14066410064697266,0.1322338581085205
57,58,0.4083044982698962,122.16955017301038,"(1040, 585)",0.16153192520141602,0.14495110511779785,0.14035606384277344
58,59,0.5700636942675159,117.23885350318471,"(1040, 585)",0.18106389045715332,0.1720278263092041,0.15345001220703125
59,60,0.8075313807531381,95.89121338912133,"(1040, 585)",0.15129899978637695,0.13509202003479004,0.12683796882629395
60,61,0.9196217494089834,82.22695035460993,"(1040, 585)",0.1545271873474121,0.13814878463745117,0.13246822357177734
61,62,0.12815533980582525,123.3495145631068,"(1040, 585)",0.3565242290496826,0.28987598419189453,0.23207497596740723
62,63,0.5363321799307958,115.3287197231834,"(1040, 585)",0.15846610069274902,0.14287304878234863,0.13325190544128418
63,64,0.4892703862660944,125.84549356223177,"(1040, 585)",0.16066598892211914,0.1433572769165039,0.13283681869506836
64,65,0.494949494949495,114.5050505050505,"(1040, 585)",0.1532909870147705,0.1417849063873291,0.13138890266418457
65,66,0.6410256410256411,113.18589743589743,"(1040, 585)",0.14400005340576172,0.13157415390014648,0.1341848373413086
66,67,0.5793650793650794,130.22222222222223,"(1040, 585)",0.13843202590942383,0.13437914848327637,0.13692474365234375
67,68,0.8762214983713354,97.5928338762215,"(1040, 585)",0.14223003387451172,0.13589191436767578,0.13510823249816895
68,69,0.930648769574944,77.99328859060402,"(1040, 585)",0.14774489402770996,0.1417689323425293,0.13795804977416992
69,70,0.5730337078651685,130.8988764044944,"(1040, 585)",0.13591814041137695,0.131303071975708,0.13229584693908691
70,71,0.5231481481481481,117.85185185185185,"(1040, 585)",0.14343690872192383,0.13549375534057617,0.12953615188598633
71,72,0.5052264808362369,119.73519163763066,"(1040, 585)",0.16140007972717285,0.15624499320983887,0.14107894897460938
72,73,0.6554878048780488,110.58536585365853,"(1040, 585)",0.15105986595153809,0.14719295501708984,0.1395559310913086
73,74,0.5631399317406144,118.43003412969283,"(1040, 585)",0.15144014358520508,0.15050983428955078,0.13582229614257812
74,75,0.9864636209813875,44.77326565143824,"(1040, 585)",0.15055418014526367,0.1474900245666504,0.13262701034545898
75,76,0.5303514376996805,119.21725239616613,"(1040, 585)",0.16927504539489746,0.15610074996948242,0.13857388496398926
76,77,0.9558823529411765,69.65966386554622,"(1040, 585)",0.15514802932739258,0.1481161117553711,0.13810014724731445
77,78,0.9107551487414187,83.94508009153319,"(1040, 585)",0.15426087379455566,0.14613676071166992,0.13747310638427734
78,79,0.5287769784172662,116.20143884892086,"(1040, 585)",0.15137004852294922,0.14548492431640625,0.12969493865966797
79,80,0.5258215962441315,119.73239436619718,"(1040, 585)",0.14840292930603027,0.14769268035888672,0.13503503799438477
80,81,0.5722070844686649,105.38964577656675,"(1040, 585)",0.17156100273132324,0.17118573188781738,0.15107178688049316
81,82,0.5672514619883041,107.19883040935673,"(1040, 585)",0.1644909381866455,0.15643882751464844,0.14273405075073242
82,83,0.6701388888888888,116.28819444444444,"(1040, 585)",0.14664697647094727,0.14195990562438965,0.13739776611328125
83,84,0.5300546448087432,123.00546448087432,"(1040, 585)",0.1466982364654541,0.136260986328125,0.13355803489685059
84,85,0.6432432432432432,117.7945945945946,"(1040, 585)",0.14721107482910156,0.14167118072509766,0.13322710990905762
85,86,0.48175182481751827,127.77737226277372,"(1040, 585)",0.1795368194580078,0.17471694946289062,0.15231084823608398
86,87,0.8099415204678363,89.29824561403508,"(1040, 585)",0.15802311897277832,0.1495506763458252,0.1418612003326416
87,88,0.5574912891986062,106.83275261324042,"(1040, 585)",0.1659541130065918,0.1505429744720459,0.13627123832702637
88,89,0.5451127819548872,116.62781954887218,"(1040, 585)",0.15521001815795898,0.1516590118408203,0.1380147933959961
89,90,0.6439024390243903,119.6390243902439,"(1040, 585)",0.14883208274841309,0.14171385765075684,0.1299140453338623
90,91,0.592274678111588,118.27896995708154,"(1040, 585)",0.15462613105773926,0.14229917526245117,0.13062405586242676
91,92,0.4631578947368421,129.54736842105262,"(1040, 585)",0.1426990032196045,0.13646316528320312,0.130540132522583
92,93,0.6865671641791045,121.43781094527363,"(1040, 585)",0.14714884757995605,0.13864707946777344,0.1314558982849121
93,94,0.373015873015873,123.4563492063492,"(1040, 585)",0.16723895072937012,0.1595158576965332,0.14246010780334473
94,95,0.5,109.91496598639456,"(1040, 585)",0.18041682243347168,0.1732621192932129,0.15388798713684082
95,96,0.651685393258427,98.51685393258427,"(1040, 585)",0.14632391929626465,0.14009499549865723,0.13513970375061035
96,97,0.59375,117.828125,"(1040, 585)",0.15193438529968262,0.14812994003295898,0.13904500007629395
97,98,-1.0,-1.0,"(1040, 585)",0.1432960033416748,0.13304686546325684,0.1237189769744873
98,99,0.40129449838187703,125.56957928802589,"(1040, 585)",0.21796512603759766,0.1823728084564209,0.15566205978393555
99,100,0.9166666666666666,136.83333333333334,"(648, 364)",0.1332259178161621,0.13158774375915527,0.1255791187286377
100,101,0.16666666666666666,118.9656862745098,"(1040, 585)",0.1669919490814209,0.16299176216125488,0.14751791954040527
101,102,0.5087719298245614,124.59649122807018,"(1040, 585)",0.13354277610778809,0.1313180923461914,0.12812399864196777
102,103,0.20588235294117646,123.00840336134453,"(1040, 585)",0.28313779830932617,0.24353504180908203,0.1794121265411377
103,104,0.5503875968992248,137.015503875969,"(1040, 585)",0.14000821113586426,0.14090609550476074,0.13780879974365234
104,105,0.5562913907284768,116.19867549668874,"(1040, 585)",0.13895392417907715,0.13782119750976562,0.12825417518615723
105,106,0.9225806451612903,82.77634408602151,"(1040, 585)",0.14952492713928223,0.1549699306488037,0.13848090171813965
106,107,0.4117647058823529,129.01960784313727,"(1040, 585)",0.15631103515625,0.13391375541687012,0.13025569915771484
107,108,0.540084388185654,117.56540084388186,"(1040, 585)",0.1744229793548584,0.1425919532775879,0.13274693489074707
108,109,0.7553956834532374,127.20863309352518,"(1040, 585)",0.13522768020629883,0.13518786430358887,0.1366720199584961
109,110,0.8975,91.4025,"(1040, 585)",0.14904499053955078,0.15515708923339844,0.13720917701721191
110,111,0.7218045112781954,124.67669172932331,"(320, 180)",0.13547110557556152,0.13681507110595703,0.12313175201416016
111,112,0.4693140794223827,116.89530685920577,"(1040, 585)",0.14920282363891602,0.14357995986938477,0.13111209869384766
112,113,0.45185185185185184,122.4,"(1040, 585)",0.15638184547424316,0.1475069522857666,0.14031600952148438
113,114,0.38515901060070673,113.30035335689045,"(1040, 585)",0.16172409057617188,0.1535348892211914,0.14171504974365234
114,115,0.3404255319148936,137.63829787234042,"(1040, 585)",0.13811182975769043,0.13632774353027344,0.12526798248291016
115,116,0.09949409780775717,119.18718381112984,"(1040, 585)",0.4165990352630615,0.32733893394470215,0.23422813415527344
116,117,0.13978494623655913,118.70967741935483,"(1040, 585)",0.18434596061706543,0.17377305030822754,0.14751076698303223
117,118,0.6491228070175439,106.44444444444444,"(1040, 585)",0.13960719108581543,0.13585305213928223,0.12638592720031738
118,119,0.5338078291814946,115.1032028469751,"(1040, 585)",0.15265512466430664,0.14363408088684082,0.13451504707336426
119,120,0.5806451612903226,118.11520737327189,"(1040, 585)",0.14656496047973633,0.14046692848205566,0.1307971477508545
120,121,0.36338028169014086,121.96901408450704,"(1040, 585)",0.21615195274353027,0.20925021171569824,0.1610429286956787
